x,y
56.187290969899664,-8.53039264678955
56.8561872909699,14.60440731048584
57.525083612040135,6.137656211853027
58.19397993311037,-16.470264434814453
58.862876254180605,0.6290969252586365
59.531772575250834,-1.6557226181030273
60.20066889632107,-0.6934567093849182
60.869565217391305,1.6567286252975464
61.53846153846154,-0.37723976373672485
62.207357859531776,25.7042293548584
62.876254180602004,26.22535514831543
63.54515050167224,30.96470832824707
64.21404682274247,-14.900903701782227
64.88294314381271,-34.978485107421875
65.55183946488295,-2.9531548023223877
66.22073578595318,-0.7936534285545349
66.88963210702342,29.92965316772461
67.55852842809365,-5.821503639221191
68.22742474916387,13.040858268737793
68.89632107023411,4.390555381774902
69.56521739130434,-6.768859386444092
70.23411371237458,-18.43206214904785
70.90301003344482,-21.22022819519043
71.57190635451505,8.348424911499023
72.24080267558529,2.9895451068878174
72.90969899665552,0.5133257508277893
73.57859531772576,2.0936050415039062
74.24749163879599,-15.95468807220459
74.91638795986623,14.159578323364258
75.58528428093645,6.635002613067627
76.25418060200668,-20.113309860229492
76.92307692307692,-5.172982215881348
77.59197324414716,18.165546417236328
78.26086956521739,7.578453540802002
78.92976588628763,9.713176727294922
79.59866220735786,10.068394660949707
80.2675585284281,-4.816267490386963
80.93645484949833,-12.342342376708984
81.60535117056857,13.820435523986816
82.27424749163879,4.376288890838623
82.94314381270902,-6.2584733963012695
83.61204013377926,-7.20884370803833
84.2809364548495,-5.244106769561768
84.94983277591973,-1.9294335842132568
85.61872909698997,2.834758996963501
86.2876254180602,11.029897689819336
86.95652173913044,-8.884952545166016
87.62541806020067,2.325207233428955
88.29431438127091,13.886168479919434
88.96321070234114,11.437211990356445
89.63210702341136,10.030389785766602
90.3010033444816,1.5240408182144165
90.96989966555184,1.290802240371704
91.63879598662207,2.1721582412719727
92.3076923076923,-2.7168941497802734
92.97658862876254,-9.96729564666748
93.64548494983278,-8.472236633300781
94.31438127090301,-1.1234170198440552
94.98327759197325,0.05209071561694145
95.65217391304348,-0.17119230329990387
96.3210702341137,2.237826108932495
96.98996655518394,1.8807175159454346
97.65886287625418,-0.8214564919471741
98.32775919732441,-2.02498722076416
98.99665551839465,-1.702437400817871
99.66555183946488,-0.09279674291610718
100.33444816053512,0.16780689358711243
101.00334448160535,0.013972531072795391
101.67224080267559,0.47800666093826294
102.34113712374582,-0.07574251294136047
103.01003344481606,-0.012863174080848694
103.67892976588628,5.3459258197108284e-05
104.34782608695652,1.2249854989931919e-05
105.01672240802675,-2.997556293848902e-06
105.68561872909699,1.537379648652859e-05
106.35451505016722,-2.5082261345232837e-05
107.02341137123746,3.2780415494926274e-05
107.6923076923077,2.8096681489842013e-05
108.36120401337793,-8.508033351972699e-05
109.03010033444816,-2.3567170501337387e-05
109.6989966555184,7.248688234540168e-06
110.36789297658864,-3.392341750441119e-05
111.03678929765886,-1.408668322255835e-05
111.70568561872909,1.2534691450127866e-05
112.37458193979933,-2.9443076527968515e-06
113.04347826086956,1.997882100113202e-05
113.7123745819398,4.2005583964055404e-05
114.38127090301003,-2.5240558898076415e-05
115.05016722408027,-0.0070360759273171425
115.7190635451505,-0.009349361062049866
116.38795986622074,0.013602635823190212
117.05685618729098,0.03188278526067734
117.72575250836121,0.014508534222841263
118.39464882943143,0.25055956840515137
119.06354515050167,0.17117689549922943
119.7324414715719,-0.3603179156780243
120.40133779264214,0.5453534126281738
121.07023411371237,0.91267329454422
121.73913043478261,1.1960780620574951
122.40802675585284,1.548577904701233
123.07692307692308,0.2639921009540558
123.74581939799332,-0.627179741859436
124.41471571906355,0.08989966660737991
125.08361204013377,-0.3521336615085602
125.75250836120401,0.36234164237976074
126.42140468227424,-1.43651282787323
127.09030100334448,0.5968795418739319
127.75919732441471,-0.3749043047428131
128.42809364548495,0.059127893298864365
129.09698996655518,0.10534986853599548
129.76588628762542,-0.12131235748529434
130.43478260869566,0.3186127543449402
131.1036789297659,-0.23278573155403137
131.77257525083613,-0.4706230163574219
132.44147157190636,1.6854650974273682
133.1103678929766,-1.7741553783416748
133.77926421404683,-2.947049856185913
134.44816053511707,-1.0786712169647217
135.1170568561873,-1.3578181266784668
135.7859531772575,-1.8644740581512451
136.45484949832775,0.7027592062950134
137.12374581939798,4.319368839263916
137.79264214046822,-4.13793420791626
138.46153846153845,3.8398265838623047
139.1304347826087,-1.182384729385376
139.79933110367892,-1.5755345821380615
140.46822742474916,1.2156990766525269
141.1371237458194,0.8066718578338623
141.80602006688963,-0.543761134147644
142.47491638795987,-0.2692390978336334
143.1438127090301,1.6724268198013306
143.81270903010034,0.7302904725074768
144.48160535117057,-3.6734719276428223
145.1505016722408,1.8996208906173706
145.81939799331104,1.9412434101104736
146.48829431438128,-3.535548686981201
147.1571906354515,4.139077186584473
147.82608695652175,-1.00327467918396
148.49498327759198,-3.8148388862609863
149.16387959866222,-3.4244039058685303
149.83277591973246,-3.541945695877075
150.50167224080266,0.0416276641190052
151.1705685618729,2.3899123668670654
151.83946488294313,2.38786244392395
152.50836120401337,0.9317623376846313
153.1772575250836,-4.606564998626709
153.84615384615384,5.559148788452148
154.51505016722408,-2.5625455379486084
155.1839464882943,1.2368848323822021
155.85284280936455,0.22262193262577057
156.52173913043478,-5.358956336975098
157.19063545150502,7.0833353996276855
157.85953177257525,-5.115475654602051
158.5284280936455,0.3423849046230316
159.19732441471572,2.375922679901123
159.86622073578596,-1.7046667337417603
160.5351170568562,-5.394548416137695
161.20401337792643,-1.4242533445358276
161.87290969899666,1.1573994159698486
162.5418060200669,-2.892695903778076
163.21070234113714,-9.12502670288086
163.87959866220737,-2.4926419258117676
164.54849498327758,7.137282848358154
165.2173913043478,-1.1277085542678833
165.88628762541805,-0.9418135285377502
166.55518394648828,7.859179973602295
167.22408026755852,-13.801015853881836
167.89297658862876,15.749953269958496
168.561872909699,-6.140985488891602
169.23076923076923,-1.1570687294006348
169.89966555183946,-6.077094078063965
170.5685618729097,4.453830242156982
171.23745819397993,-0.583642303943634
171.90635451505017,-19.847261428833008
172.5752508361204,12.634012222290039
173.24414715719064,-13.020886421203613
173.91304347826087,4.686923503875732
174.5819397993311,21.804962158203125
175.25083612040135,-50.8289680480957
175.91973244147158,25.591108322143555
176.58862876254182,4.264263153076172
177.25752508361205,-10.804852485656738
177.9264214046823,-4.7309370040893555
178.5953177257525,-1.1886507272720337
179.26421404682273,-0.4742189347743988
179.93311036789297,-0.1381489783525467
180.6020066889632,-0.007394331507384777
181.27090301003344,0.0017265756614506245
181.93979933110367,-0.003825919236987829
182.6086956521739,-0.010103020817041397
183.27759197324414,-0.0036281312350183725
183.94648829431438,-5.3941141231916845e-05
184.6153846153846,-0.00014066223229747266
185.28428093645485,-0.00015215566963888705
185.95317725752508,-1.506917215010617e-05
186.62207357859532,1.3676208254764788e-05
187.29096989966555,7.926858233986422e-05
187.9598662207358,0.012243295088410378
188.62876254180603,-0.08951852470636368
189.29765886287626,0.23456096649169922
189.9665551839465,-0.02190287970006466
190.63545150501673,-0.009665614925324917
191.30434782608697,-1.9489145415718667e-05
191.9732441471572,1.919239184644539e-05
192.6421404682274,4.747437924379483e-05
193.31103678929765,-1.2012305887765251e-05
193.97993311036788,-0.00015029094356577843
194.64882943143812,-7.715524407103658e-05
195.31772575250835,-0.00010149011359317228
195.9866220735786,-3.9894675865070894e-06
196.65551839464882,-1.4656198800366838e-05
197.32441471571906,-8.503922799718566e-06
197.9933110367893,2.8677637601504102e-05
198.66220735785953,0.038871169090270996
199.33110367892976,-0.002960540121421218
200.0,-0.6237925291061401
